Date,Avg_Temp_C,Max_Temp_C,Min_Temp_C,Precipitation_mm,Relative_Humidity_Percent,Wind_Speed_m_s
1982-03-22,22.8,31.1,16.16,0.0,47.46,2.67
1982-03-23,21.67,30.0,14.77,0.0,34.93,3.61
1982-03-24,22.09,31.11,14.92,0.0,38.55,3.68
1982-03-25,21.81,30.49,14.64,0.0,42.29,3.36
1982-03-26,23.94,32.45,17.16,0.0,43.4,2.25
1982-03-27,24.15,31.8,17.86,8.53,50.42,2.03
1982-03-28,22.77,27.68,18.33,10.82,70.46,2.25
1982-03-29,21.21,23.87,18.69,20.4,79.66,1.67
1982-03-30,20.25,24.63,17.91,24.04,83.78,2.55
1982-03-31,18.9,22.33,16.75,6.34,70.3,1.98
1982-04-01,19.8,25.82,15.5,1.05,60.55,2.43
1982-04-02,20.85,27.7,15.08,0.66,64.34,3.58
1982-04-03,20.91,28.36,15.93,0.03,58.63,3.47
1982-04-04,21.33,28.8,15.33,0.0,50.66,3.5
1982-04-05,21.31,28.31,16.0,0.0,52.39,2.99
1982-04-06,22.13,30.12,15.32,0.0,45.03,3.0
1982-04-07,21.93,29.68,15.54,0.0,45.42,3.47
1982-04-08,22.04,30.01,14.89,0.0,49.23,3.22
1982-04-09,22.1,29.65,16.02,0.0,58.9,3.45
1982-04-10,22.12,30.58,14.93,0.0,50.06,3.64
1982-04-11,21.28,27.89,15.45,0.0,41.35,2.99
1982-04-12,21.82,30.29,14.75,0.0,43.05,3.53
1982-04-13,21.29,29.19,14.24,0.0,48.79,3.56
1982-04-14,22.46,30.0,15.47,0.0,54.85,3.43
1982-04-15,23.02,30.25,17.92,0.0,51.85,3.03
1982-04-16,22.05,27.18,17.93,0.0,61.43,1.71
1982-04-17,24.09,31.27,18.7,0.0,50.77,2.01
1982-04-18,25.62,33.1,20.46,0.0,45.82,2.01
1982-04-19,26.3,33.27,20.73,0.0,46.48,1.9
1982-04-20,26.25,32.08,21.89,0.0,46.2,1.49
1982-04-21,26.27,32.56,21.14,0.0,46.23,1.83
1982-04-22,25.03,31.41,19.81,0.0,49.88,2.56
1982-04-23,24.35,31.97,18.46,0.0,45.94,3.72
1982-04-24,23.88,32.17,17.25,0.0,42.35,3.58
1982-04-25,24.17,32.27,17.74,0.0,43.1,3.5
1982-04-26,24.89,33.24,17.76,0.0,37.49,2.86
1982-04-27,25.78,33.94,18.71,0.0,35.06,2.49
1982-04-28,26.63,34.18,20.44,0.0,38.37,1.98
1982-04-29,25.88,32.21,21.19,0.0,47.76,2.21
1982-04-30,25.49,32.46,20.37,0.0,49.36,2.53
1982-05-01,25.18,32.11,20.07,0.0,44.21,2.49
1982-05-02,25.89,34.39,19.03,0.0,36.25,2.65
1982-05-03,25.4,33.37,19.17,0.0,37.77,2.66
1982-05-04,25.18,33.15,19.72,0.0,39.37,2.93
1982-05-05,24.81,31.7,18.51,0.0,41.83,2.59
1982-05-06,24.77,30.8,19.71,0.0,48.97,2.0
1982-05-07,24.81,30.94,19.93,0.01,56.69,1.97
1982-05-08,25.2,31.5,20.52,0.0,57.37,1.78
1982-05-09,23.36,28.45,19.11,0.0,58.03,2.05
1982-05-10,22.62,28.32,17.11,0.0,42.35,2.59
1982-05-11,23.06,28.48,17.99,0.0,51.05,2.67
1982-05-12,23.51,29.87,17.82,0.0,58.76,3.19
1982-05-13,23.52,29.34,18.44,0.0,61.67,2.19
1982-05-14,24.48,31.59,18.84,0.0,57.46,2.98
1982-05-15,25.33,33.41,18.34,0.0,49.77,2.84
1982-05-16,26.63,34.55,19.73,0.0,45.35,2.36
1982-05-17,26.78,33.55,21.7,0.0,45.05,2.37
1982-05-18,25.44,32.38,20.1,0.0,46.93,2.86
1982-05-19,26.8,34.74,20.58,0.0,42.46,2.36
1982-05-20,26.63,33.76,20.95,0.0,40.84,2.3
1982-05-21,25.94,33.52,20.43,0.0,46.51,2.62
1982-05-22,25.4,33.45,19.51,0.0,50.31,2.47
1982-05-23,25.49,33.94,19.95,0.0,50.28,2.7
1982-05-24,25.62,33.11,19.04,0.0,50.56,2.57
1982-05-25,25.53,33.23,19.75,0.0,60.14,2.8
1982-05-26,26.32,34.36,18.69,0.0,47.69,3.57
1982-05-27,26.9,34.9,19.63,0.0,36.82,2.56
1982-05-28,28.38,36.09,23.09,0.0,35.29,2.13
1982-05-29,28.66,36.43,22.44,0.0,37.05,2.25
1982-05-30,29.0,36.26,23.42,0.0,33.65,2.35
1982-05-31,29.68,37.95,22.6,0.0,32.57,2.37
1982-06-01,29.77,37.6,23.13,0.0,36.39,2.07
1982-06-02,26.81,31.38,23.25,0.0,50.93,1.92
1982-06-03,27.75,35.07,21.68,0.0,40.93,2.4
1982-06-04,29.07,37.11,21.89,0.0,35.39,2.38
1982-06-05,29.25,37.84,23.06,0.0,36.29,3.31
1982-06-06,28.14,33.93,22.95,0.0,36.83,1.94
1982-06-07,30.34,38.68,22.04,0.0,28.81,2.0
1982-06-08,30.86,38.7,23.64,0.0,26.49,2.59
1982-06-09,28.62,33.44,24.21,0.0,39.82,2.47
1982-06-10,29.43,37.18,23.1,0.0,39.78,2.01
1982-06-11,31.06,38.91,24.12,0.0,29.41,2.57
1982-06-12,30.81,38.19,23.4,0.0,24.98,2.46
1982-06-13,31.07,38.4,24.08,0.0,24.89,2.24
1982-06-14,30.88,38.23,23.81,0.0,24.84,1.96
1982-06-15,29.5,36.82,22.95,0.0,24.31,2.49
1982-06-16,29.68,36.85,23.98,0.0,31.87,2.17
1982-06-17,29.99,37.32,24.01,0.0,32.19,2.04
1982-06-18,29.94,36.79,24.42,0.0,30.77,1.93
1982-06-19,29.03,34.36,23.87,0.0,32.32,1.68
1982-06-20,29.79,37.82,22.83,0.0,26.72,2.31
1982-06-21,28.86,35.51,23.54,0.0,25.72,2.38
1982-06-22,29.15,36.13,22.55,0.0,29.15,2.52
1982-06-23,29.37,37.15,22.71,0.0,25.07,2.19
1982-06-24,29.5,37.43,23.09,0.0,22.66,1.8
1982-06-25,28.62,35.96,23.62,0.0,27.91,1.96
1982-06-26,29.38,36.51,23.98,0.0,31.06,2.25
1982-06-27,29.03,35.48,23.07,0.0,35.32,2.04
1982-06-28,28.42,35.16,24.35,0.0,43.41,1.7
1982-06-29,28.72,35.42,24.27,0.0,44.72,1.87
1982-06-30,29.3,36.13,23.5,0.0,39.03,2.02
1982-07-01,30.03,36.74,24.18,0.0,30.1,2.52
1982-07-02,31.06,38.55,25.08,0.0,24.43,2.12
1982-07-03,31.02,38.39,24.82,0.0,30.48,2.39
1982-07-04,30.01,37.43,24.32,0.0,35.08,2.36
1982-07-05,30.28,37.83,24.0,0.0,33.4,2.03
1982-07-06,29.49,36.57,23.96,0.0,32.52,2.21
1982-07-07,30.36,38.05,22.93,0.0,24.8,2.28
1982-07-08,28.17,31.7,24.65,0.0,37.15,1.89
1982-07-09,27.56,32.52,23.53,0.0,42.71,1.4
1982-07-10,28.97,34.4,23.06,0.0,35.06,1.25
1982-07-11,30.41,38.32,23.76,0.0,29.06,2.27
1982-07-12,30.73,38.94,23.87,0.0,22.07,2.06
1982-07-13,29.36,36.86,22.79,0.0,24.31,2.31
1982-07-14,28.9,35.96,22.37,0.0,31.89,2.28
1982-07-15,28.71,36.74,21.97,0.0,30.88,2.54
1982-07-16,28.18,35.94,21.09,0.0,38.08,2.16
1982-07-17,28.24,34.79,23.56,0.0,42.25,2.75
1982-07-18,29.63,36.93,23.42,0.0,34.7,2.31
1982-07-19,29.42,35.9,23.88,0.0,35.04,2.69
1982-07-20,30.16,37.85,24.85,0.0,30.31,4.21
1982-07-21,29.74,35.71,24.67,0.0,28.86,3.33
1982-07-22,28.95,34.64,24.62,0.0,30.84,2.74
1982-07-23,27.82,34.1,22.77,0.0,34.73,4.38
1982-07-24,28.99,36.6,22.87,0.0,37.8,4.19
1982-07-25,28.54,34.93,23.64,0.0,39.29,2.49
1982-07-26,28.41,33.88,22.97,0.0,28.0,2.81
1982-07-27,28.79,34.75,23.94,0.0,34.45,3.28
1982-07-28,29.15,35.51,23.85,0.0,40.51,3.43
1982-07-29,29.59,35.57,23.76,0.0,30.04,3.24
1982-07-30,29.79,37.29,23.23,0.0,28.95,5.44
1982-07-31,29.04,36.14,23.35,0.0,36.76,3.65
1982-08-01,29.28,35.5,23.86,0.0,36.1,2.8
1982-08-02,29.5,35.68,23.79,0.0,37.19,2.38
1982-08-03,27.44,30.83,24.62,0.0,44.05,2.07
1982-08-04,27.87,33.33,22.81,0.0,40.75,2.03
1982-08-05,28.32,33.16,23.46,0.0,39.19,2.21
1982-08-06,28.79,36.02,22.4,0.0,39.66,3.12
1982-08-07,29.91,37.76,24.1,0.0,32.69,3.01
1982-08-08,30.31,38.48,23.18,0.0,30.74,2.72
1982-08-09,31.12,38.48,25.51,0.0,28.88,1.88
1982-08-10,30.45,37.13,24.43,0.0,32.46,2.83
1982-08-11,29.79,36.94,24.65,0.0,37.19,2.67
1982-08-12,30.06,38.82,22.98,0.0,33.81,2.95
1982-08-13,27.13,33.57,23.27,0.0,46.38,1.96
1982-08-14,25.74,31.18,22.08,0.0,56.02,4.4
1982-08-15,29.55,38.03,22.05,0.0,43.45,3.03
1982-08-16,30.46,37.96,24.88,0.0,32.2,2.98
1982-08-17,29.77,37.16,23.46,0.0,35.88,3.87
1982-08-18,29.58,35.89,23.52,0.0,39.01,2.96
1982-08-19,29.66,36.4,24.01,0.08,40.16,1.62
1982-08-20,29.39,36.23,23.79,0.08,41.33,1.79
1982-08-21,28.99,36.93,23.35,9.31,41.99,2.09
1982-08-22,29.69,37.57,22.68,0.19,36.06,2.28
1982-08-23,30.42,37.63,25.3,0.06,36.88,2.19
1982-08-24,30.65,38.1,24.46,0.0,36.44,3.19
1982-08-25,29.67,37.59,24.78,0.0,39.79,3.37
1982-08-26,27.34,32.1,24.82,0.0,45.57,2.52
1982-08-27,29.04,36.14,23.55,0.0,35.63,2.44
1982-08-28,29.07,36.58,23.21,0.0,32.37,2.23
1982-08-29,29.28,36.33,23.86,0.0,27.0,1.97
1982-08-30,29.78,37.21,24.28,0.0,30.46,1.99
1982-08-31,29.78,36.61,24.91,0.0,33.81,2.08
1982-09-01,29.48,36.63,24.16,0.0,34.7,2.35
1982-09-02,28.92,36.51,23.54,0.0,36.44,2.26
1982-09-03,27.85,35.11,22.05,0.0,41.45,2.22
1982-09-04,26.48,30.58,23.98,0.0,48.8,1.79
1982-09-05,26.18,31.91,21.8,0.0,51.17,2.6
1982-09-06,26.31,33.04,21.85,0.0,49.22,2.17
1982-09-07,26.4,32.42,22.35,0.0,49.29,2.25
1982-09-08,27.67,35.96,21.67,0.0,41.31,2.23
1982-09-09,28.98,37.82,22.54,0.0,38.79,2.28
1982-09-10,29.61,38.09,21.98,0.0,25.72,2.44
1982-09-11,28.56,36.01,21.82,0.0,21.5,2.29
1982-09-12,28.33,35.6,22.25,0.0,30.58,2.16
1982-09-13,29.15,36.56,24.51,0.0,34.14,2.05
1982-09-14,28.28,36.21,21.62,0.0,37.49,2.47
1982-09-15,27.15,34.55,22.64,0.0,45.13,1.93
1982-09-16,27.0,33.38,21.49,0.0,44.12,2.12
1982-09-17,27.74,35.43,21.93,0.0,39.78,1.96
1982-09-18,27.56,35.14,22.39,0.0,43.0,2.11
1982-09-19,27.17,35.61,21.23,0.0,37.25,1.98
1982-09-20,27.15,34.37,21.99,0.0,38.9,1.99
1982-09-21,27.36,34.56,21.2,0.0,37.99,2.03
1982-09-22,26.99,34.03,21.83,0.0,38.15,1.96
1982-09-23,26.87,34.32,21.89,0.0,43.98,1.91
1982-09-24,26.58,33.26,22.14,0.01,47.37,1.91
1982-09-25,25.28,29.0,22.42,0.0,53.27,1.62
1982-09-26,24.13,28.74,19.59,0.0,57.74,1.81
1982-09-27,25.78,34.49,18.75,0.0,37.64,2.4
1982-09-28,27.1,35.71,20.12,0.0,31.71,2.11
1982-09-29,25.26,33.35,19.46,0.0,40.02,2.48
1982-09-30,24.6,32.14,19.66,0.0,52.68,2.18
1982-10-01,24.46,32.01,19.76,0.0,57.15,2.35
1982-10-02,23.44,31.51,17.42,0.13,61.0,3.18
1982-10-03,22.57,31.47,16.1,0.71,57.27,3.79
1982-10-04,21.95,31.25,15.25,0.0,54.8,3.48
1982-10-05,22.32,30.74,14.93,0.01,59.94,3.57
1982-10-06,22.82,30.13,18.17,4.97,65.85,2.82
1982-10-07,22.64,31.02,15.79,0.03,51.71,2.87
1982-10-08,22.83,31.05,16.32,0.0,53.92,2.89
1982-10-09,21.87,30.41,15.81,0.0,55.73,2.93
1982-10-10,22.02,30.86,14.89,0.1,52.08,3.06
1982-10-11,23.06,30.88,16.38,0.06,57.88,2.59
1982-10-12,23.01,30.33,17.73,0.11,61.02,2.79
1982-10-13,22.42,29.49,17.32,0.03,62.6,2.98
1982-10-14,22.16,30.55,15.07,0.01,60.27,3.08
1982-10-15,22.93,31.47,17.37,0.01,62.81,3.32
1982-10-16,22.14,30.69,15.58,0.0,60.16,3.44
1982-10-17,22.38,30.94,16.44,0.0,50.37,2.7
1982-10-18,22.9,31.43,16.47,0.0,43.04,2.44
1982-10-19,22.96,31.56,16.35,0.0,41.24,2.56
1982-10-20,24.5,33.41,17.82,0.0,34.9,2.12
1982-10-21,24.75,33.39,18.4,0.0,38.34,2.28
1982-10-22,24.6,33.02,18.69,0.0,43.6,2.32
1982-10-23,23.43,31.93,17.19,0.0,51.43,2.62
1982-10-24,22.55,30.43,17.1,0.0,51.21,2.7
1982-10-25,22.33,30.99,16.17,0.0,43.89,2.73
1982-10-26,22.29,30.38,16.12,0.0,47.24,2.63
1982-10-27,22.57,31.32,16.63,0.0,37.8,2.5
1982-10-28,22.16,31.16,15.57,0.21,40.67,2.53
1982-10-29,21.07,30.3,14.45,0.0,46.86,3.12
1982-10-30,21.22,31.01,13.78,0.02,49.42,3.28
1982-10-31,20.37,29.49,13.97,5.9,52.23,3.15
1982-11-01,20.36,29.35,13.87,0.28,61.85,2.5
1982-11-02,21.5,29.82,14.52,0.0,64.15,2.84
1982-11-03,22.42,30.39,17.31,0.01,68.61,2.88
1982-11-04,22.34,30.0,16.11,0.01,59.93,2.37
1982-11-05,22.29,29.51,16.53,0.01,66.26,2.29
1982-11-06,23.08,30.43,18.38,0.01,56.64,2.07
1982-11-07,22.85,28.99,17.8,0.46,52.95,1.82
1982-11-08,22.45,27.46,19.05,0.14,58.74,1.61
1982-11-09,22.99,30.01,17.35,0.03,51.95,1.98
1982-11-10,22.61,30.28,16.94,0.12,58.75,1.88
1982-11-11,22.1,28.21,18.3,1.5,70.09,1.95
1982-11-12,21.4,26.92,18.01,0.17,68.07,1.8
1982-11-13,21.78,27.28,17.41,0.02,62.87,1.37
1982-11-14,22.24,27.55,18.48,0.02,67.0,1.62
1982-11-15,21.78,27.93,16.98,0.01,68.92,2.19
1982-11-16,20.98,28.44,15.23,0.0,62.88,2.46
1982-11-17,20.24,26.18,16.31,0.03,72.5,3.43
1982-11-18,20.14,27.24,15.01,0.18,62.47,3.99
1982-11-19,19.16,27.9,13.53,0.05,46.4,3.28
1982-11-20,17.87,27.44,10.82,0.0,34.75,2.63
1982-11-21,17.51,27.0,10.32,0.0,41.6,2.73
1982-11-22,17.82,26.91,11.12,0.01,50.57,2.57
1982-11-23,19.15,28.45,12.34,0.0,48.98,2.42
1982-11-24,20.63,28.82,13.9,0.0,55.72,2.05
1982-11-25,21.7,28.97,16.25,0.0,67.08,1.86
1982-11-26,21.29,27.16,17.51,0.0,73.94,1.99
1982-11-27,21.03,27.29,17.03,0.0,73.35,2.08
1982-11-28,20.65,25.63,17.55,0.0,74.58,1.78
1982-11-29,21.57,27.93,17.71,0.0,69.44,2.06
1982-11-30,21.04,25.99,18.0,0.0,72.69,1.66
1982-12-01,20.43,25.33,17.28,0.0,74.63,2.18
1982-12-02,20.88,28.83,15.66,0.0,67.27,2.11
1982-12-03,20.33,27.01,15.25,0.0,68.37,2.56
1982-12-04,20.05,27.5,14.49,0.0,68.7,3.91
1982-12-05,20.1,27.77,13.62,0.0,67.62,4.0
1982-12-06,20.75,29.02,14.63,0.0,67.99,3.02
1982-12-07,21.35,30.5,15.2,0.0,60.17,2.12
1982-12-08,21.04,29.83,15.29,0.0,61.1,2.17
1982-12-09,20.35,27.44,15.37,0.0,57.75,2.62
1982-12-10,20.51,27.95,14.54,0.16,68.97,2.45
1982-12-11,20.02,26.56,15.73,0.03,71.48,3.51
1982-12-12,19.4,26.86,14.13,0.3,68.6,3.76
1982-12-13,19.61,27.67,14.09,1.02,67.14,2.91
1982-12-14,20.26,28.41,13.98,0.06,63.38,2.11
1982-12-15,20.19,25.99,16.49,0.99,71.65,1.87
1982-12-16,18.85,23.67,14.86,2.86,71.46,2.69
1982-12-17,18.11,24.43,13.4,12.78,73.67,3.51
1982-12-18,17.66,24.97,12.3,0.47,68.55,2.93
1982-12-19,19.49,27.77,13.2,1.01,59.26,1.73
1982-12-20,19.61,25.48,15.74,17.16,71.47,1.66
1982-12-21,19.15,25.47,14.89,10.03,77.38,1.94
1982-12-22,19.63,26.39,14.89,0.94,75.69,2.05
1982-12-23,19.38,25.37,15.18,0.0,77.21,2.4
1982-12-24,19.46,26.49,14.45,0.0,73.06,2.34
1982-12-25,19.74,27.14,14.86,0.0,69.71,1.7
1982-12-26,19.67,26.57,14.91,0.28,62.7,2.31
1982-12-27,17.97,25.98,11.86,0.22,63.52,2.41
1982-12-28,18.15,26.4,13.15,0.0,61.47,2.45
1982-12-29,17.81,26.22,12.5,0.0,59.58,2.61
1982-12-30,18.12,27.26,11.96,0.0,57.43,2.23
1982-12-31,18.46,26.07,13.91,0.0,63.69,2.36
1983-01-01,17.44,25.64,11.4,0.0,65.29,2.54
1983-01-02,17.78,27.04,11.32,0.0,55.64,2.35
1983-01-03,19.13,27.47,12.85,0.0,56.88,2.27
1983-01-04,18.92,26.65,13.74,0.0,61.75,2.01
1983-01-05,18.63,26.56,13.35,0.0,57.27,1.77
1983-01-06,18.78,26.44,13.93,0.0,62.45,1.95
1983-01-07,17.89,25.48,12.42,0.0,61.9,3.14
1983-01-08,16.9,25.15,11.19,0.0,60.25,3.8
1983-01-09,16.29,25.02,9.75,0.0,58.0,3.0
1983-01-10,17.24,26.38,11.05,0.0,53.63,2.52
1983-01-11,17.37,26.19,10.19,0.0,54.6,3.68
1983-01-12,16.97,25.4,10.64,0.0,58.81,3.56
1983-01-13,16.19,24.26,9.61,0.0,56.63,3.07
1983-01-14,17.51,26.41,11.1,0.0,60.9,2.7
1983-01-15,18.66,27.51,12.68,0.0,57.75,1.82
1983-01-16,18.87,25.85,14.38,0.15,71.02,2.01
1983-01-17,17.67,23.81,12.88,0.09,63.74,2.33
1983-01-18,18.1,25.13,13.16,0.1,75.51,2.63
1983-01-19,19.12,27.33,12.88,0.02,59.8,1.86
1983-01-20,20.2,27.74,13.82,0.01,65.22,2.5
1983-01-21,18.99,26.06,14.0,0.2,63.38,2.88
1983-01-22,18.15,26.53,12.68,0.57,53.45,3.31
1983-01-23,18.47,27.4,12.77,0.0,48.65,2.56
1983-01-24,20.35,30.03,13.57,0.04,52.0,2.01
1983-01-25,19.31,26.12,14.16,0.01,65.19,2.56
1983-01-26,19.67,26.6,14.07,0.01,70.81,2.11
1983-01-27,19.72,26.23,15.38,0.0,71.78,1.99
1983-01-28,20.1,26.82,15.3,0.0,70.75,1.98
1983-01-29,20.79,26.75,16.68,0.0,70.64,1.81
1983-01-30,21.3,27.22,17.06,0.0,67.66,2.02
1983-01-31,19.65,23.38,17.27,5.16,77.94,2.51
1983-02-01,18.57,22.7,16.49,8.22,80.29,2.0
1983-02-02,17.83,20.93,16.02,11.14,84.29,2.54
1983-02-03,17.77,20.77,15.25,5.34,80.58,3.58
1983-02-04,19.2,25.88,14.07,3.91,69.34,2.48
1983-02-05,19.78,26.89,14.62,0.05,68.58,2.83
1983-02-06,19.88,27.65,14.07,0.0,63.32,2.5
1983-02-07,21.27,28.91,15.99,0.01,62.2,1.75
1983-02-08,21.49,27.99,16.99,0.66,64.67,1.81
1983-02-09,21.07,27.5,16.82,0.33,69.03,1.9
1983-02-10,19.46,25.08,16.97,9.48,79.91,2.01
1983-02-11,18.37,21.19,16.07,54.49,87.97,1.49
1983-02-12,19.09,24.49,15.47,17.49,83.93,1.88
1983-02-13,18.55,24.11,14.96,20.05,81.34,1.43
1983-02-14,18.05,24.89,13.47,11.87,75.93,1.61
1983-02-15,18.13,24.84,13.47,0.9,77.78,1.83
1983-02-16,18.47,25.25,12.7,0.0,75.05,1.81
1983-02-17,20.23,28.1,14.06,0.0,64.57,1.36
1983-02-18,20.55,28.0,14.69,0.0,64.57,1.5
1983-02-19,20.89,26.88,16.54,0.0,71.03,1.69
1983-02-20,20.69,26.59,16.84,0.06,76.61,1.95
1983-02-21,20.72,27.62,16.44,0.24,71.92,2.04
1983-02-22,20.37,25.91,16.48,0.37,73.94,1.84
1983-02-23,19.94,25.61,15.21,0.35,74.85,2.09
1983-02-24,18.67,25.49,13.82,0.12,73.11,3.3
1983-02-25,18.01,26.49,10.88,0.0,60.46,3.32
1983-02-26,18.23,26.93,11.51,0.0,58.69,2.49
1983-02-27,20.66,29.17,13.78,0.0,51.15,1.92
1983-02-28,21.33,28.47,15.52,0.0,63.03,1.56
1983-03-01,20.44,26.84,15.8,0.0,65.42,2.61
1983-03-02,19.18,25.76,15.08,0.0,72.72,2.91
1983-03-03,19.03,26.41,13.91,0.0,66.51,2.78
1983-03-04,19.62,27.78,13.37,0.0,64.15,2.87
1983-03-05,20.35,27.74,14.22,0.0,62.14,2.68
1983-03-06,22.71,30.17,16.95,0.0,55.4,1.95
1983-03-07,22.82,30.01,17.18,0.0,62.86,1.9
1983-03-08,22.51,28.91,17.81,0.0,71.4,2.1
1983-03-09,22.31,28.5,18.39,0.0,73.64,2.02
1983-03-10,21.94,28.78,16.96,0.0,72.18,2.26
1983-03-11,20.5,27.94,15.08,0.0,65.1,3.53
1983-03-12,21.26,28.23,15.11,0.0,50.38,1.84
1983-03-13,21.6,27.88,17.4,0.06,67.79,2.25
1983-03-14,21.09,27.44,17.09,0.0,73.48,3.29
1983-03-15,21.63,28.81,15.74,0.01,60.48,2.47
1983-03-16,22.36,29.24,17.65,0.1,63.5,1.76
1983-03-17,22.25,28.45,18.09,0.0,72.74,2.07
1983-03-18,21.5,26.53,17.9,0.0,76.69,2.01
1983-03-19,21.18,28.8,15.77,0.0,59.82,3.69
1983-03-20,20.22,28.66,13.25,0.0,52.04,3.87
1983-03-21,20.83,29.57,13.66,0.0,45.12,2.72
1983-03-22,22.01,29.55,16.26,0.0,55.47,1.94
1983-03-23,23.27,30.53,17.03,0.0,61.41,2.09
1983-03-24,22.68,28.9,18.83,0.0,70.68,2.58
1983-03-25,21.81,27.48,18.17,0.0,72.87,3.62
1983-03-26,20.75,27.71,15.39,0.09,69.14,4.47
1983-03-27,20.82,27.25,16.45,0.06,63.54,4.2
1983-03-28,20.63,28.21,14.98,0.0,67.2,4.4
1983-03-29,21.07,29.27,14.35,0.06,55.53,3.8
1983-03-30,22.07,30.24,15.18,0.2,57.7,2.84
1983-03-31,22.35,27.93,17.58,0.04,64.07,1.34
1983-04-01,23.31,27.96,17.8,0.0,62.67,1.75
1983-04-02,24.63,30.85,18.63,0.0,61.46,2.04
1983-04-03,24.1,30.44,18.64,0.0,64.75,2.95
1983-04-04,23.38,27.92,19.18,0.0,63.01,2.0
1983-04-05,24.31,29.49,20.43,0.0,57.79,2.14
1983-04-06,23.86,29.59,18.97,0.04,59.79,2.18
1983-04-07,23.89,30.01,18.6,0.05,60.03,2.99
1983-04-08,24.16,30.26,18.44,0.06,56.81,2.79
1983-04-09,24.57,30.59,18.8,0.02,56.88,2.3
1983-04-10,25.07,31.52,19.42,0.0,57.46,2.26
1983-04-11,25.19,31.59,19.23,0.0,57.69,2.15
1983-04-12,24.97,31.07,19.71,0.0,63.08,2.29
1983-04-13,25.42,31.81,19.31,0.0,62.31,2.08
1983-04-14,26.11,32.89,19.97,0.0,58.33,2.13
1983-04-15,25.13,30.66,21.15,0.0,63.84,2.48
1983-04-16,24.89,31.25,19.63,0.07,62.94,3.11
1983-04-17,24.37,30.15,19.56,0.1,63.91,2.89
1983-04-18,23.88,28.89,20.1,0.17,64.32,2.81
1983-04-19,23.58,30.43,19.9,0.37,65.05,2.35
1983-04-20,23.17,28.75,19.36,0.65,70.56,2.07
1983-04-21,20.79,23.71,18.71,16.34,81.2,2.29
1983-04-22,20.35,24.08,17.56,20.86,75.75,1.96
1983-04-23,21.53,26.54,16.9,21.92,74.41,1.68
1983-04-24,22.2,25.35,19.06,10.86,70.66,1.06
1983-04-25,22.69,26.92,19.77,11.7,70.3,1.06
1983-04-26,23.32,27.77,19.75,0.59,69.21,1.37
1983-04-27,23.07,27.25,19.61,0.0,70.83,1.76
1983-04-28,23.09,29.5,18.11,0.0,71.25,2.38
1983-04-29,22.29,29.26,17.07,0.0,59.93,3.47
1983-04-30,23.18,30.78,16.18,0.0,45.8,3.15
1983-05-01,24.05,31.26,18.05,0.0,47.04,2.95
1983-05-02,24.94,32.26,18.62,0.0,46.71,2.47
1983-05-03,25.72,31.42,20.96,1.56,51.9,1.94
1983-05-04,24.76,31.22,20.02,5.5,59.93,2.53
1983-05-05,23.62,30.54,18.31,0.44,59.33,3.45
1983-05-06,22.02,28.4,16.48,0.89,53.78,2.65
1983-05-07,23.3,30.94,16.17,0.0,58.51,2.89
1983-05-08,24.17,31.64,18.54,0.0,53.23,2.69
1983-05-09,24.66,31.77,18.94,0.01,49.62,2.27
1983-05-10,24.75,32.48,18.49,0.0,42.46,2.39
1983-05-11,25.67,33.82,18.88,0.0,35.88,2.63
1983-05-12,26.11,33.51,20.19,0.0,39.37,2.51
1983-05-13,26.87,34.11,20.45,0.02,41.68,2.51
1983-05-14,27.21,34.33,21.68,0.01,42.97,2.8
1983-05-15,26.65,33.33,21.3,0.03,46.42,2.42
1983-05-16,25.39,30.86,20.46,0.0,54.95,2.61
1983-05-17,24.99,29.71,21.13,0.02,61.75,1.65
1983-05-18,24.74,29.46,20.27,0.06,67.41,1.63
1983-05-19,25.64,31.33,20.86,0.16,63.42,1.44
1983-05-20,26.05,31.64,20.73,0.09,58.18,1.85
1983-05-21,25.91,30.89,21.89,0.8,58.99,1.72
1983-05-22,24.31,27.59,22.12,0.5,69.56,1.02
1983-05-23,24.75,28.61,21.72,0.64,71.63,1.52
1983-05-24,24.06,27.39,21.12,0.69,75.78,1.42
1983-05-25,24.68,30.21,21.26,0.73,65.58,1.65
1983-05-26,23.36,27.23,20.43,0.07,72.08,1.27
1983-05-27,23.91,30.4,19.32,0.0,69.69,2.48
1983-05-28,24.32,30.6,18.42,0.0,61.87,1.98
1983-05-29,25.0,31.37,20.0,0.0,57.5,2.08
1983-05-30,24.57,30.21,19.16,0.0,59.84,2.41
1983-05-31,25.12,30.16,20.27,0.0,59.26,2.19
1983-06-01,26.05,32.49,20.15,0.0,55.15,2.02
1983-06-02,26.77,33.28,21.69,0.0,49.46,1.97
1983-06-03,27.4,33.49,23.06,0.0,44.71,1.77
1983-06-04,27.38,33.38,23.14,0.0,51.44,1.97
1983-06-05,26.97,33.62,22.59,0.06,56.25,1.68
1983-06-06,25.62,31.22,21.64,0.04,57.93,1.92
1983-06-07,26.94,33.9,21.01,0.0,51.74,2.19
1983-06-08,27.46,34.52,21.67,0.03,49.68,1.68
1983-06-09,28.43,35.59,21.72,0.03,48.39,1.66
1983-06-10,27.16,31.97,23.55,0.0,56.69,1.62
1983-06-11,28.14,34.18,23.26,0.0,46.44,1.61
1983-06-12,29.54,36.7,23.04,0.0,40.66,1.83
1983-06-13,28.35,33.77,24.28,0.0,47.63,1.96
